zone_id,score
1,0.3944167589516427
2,0.21564384151593458
3,0.42057954964931715
4,0.5998708010335916
5,0.2866925064599483
6,0.33779069767441855
7,0.6100775193798449
8,0.5052325581395348
9,0.4176725729051311
10,0.4520394979697306
11,0.43456072351421193
12,0.5259043927648578
13,0.5850129198966407
14,0.49483204134366926
15,0.4289774824658546
16,0.3874400147655962
17,0.609237726098191
18,0.5085917312661498
19,0.44189737910668153
20,0.5079457364341085
21,0.42273901808785536
22,0.4904392764857881
23,0.39308785529715756
24,0.5764857881136949
25,0.6222222222222221
26,0.47590439276485785
27,0.23282268979943402
28,0.5178017718715394
29,0.4484496124031008
30,0.2745616463639719
31,0.45917312661498716
32,0.4835640457733481
33,0.5989018087855297
34,0.5523901808785528
35,0.5111757105943151
36,0.5773901808785529
37,0.6118217054263565
38,0.40649686231081583
39,0.4956718346253231
40,0.5582687338501292
41,0.6223514211886305
42,0.6209302325581394
43,0.6255813953488372
44,0.0
45,0.599095607235142
46,0.3130906238464377
47,0.5575581395348835
48,0.6145994832041343
49,0.5773255813953487
50,0.591343669250646
51,0.4725821336286453
52,0.5485788113695089
53,0.4677371723883353
54,0.531782945736434
55,0.48397932816537464
56,0.4787190845330381
57,0.4428663713547435
58,0.3745201181247693
59,0.4627906976744186
60,0.5357235142118862
61,0.5695090439276485
62,0.5512273901808783
63,0.5147286821705425
64,0.3471345514950166
65,0.6231912144702842
66,0.5791989664082686
67,0.462984496124031
68,0.6359173126614986
69,0.5427002583979327
70,0.4963178294573644
71,0.4785529715762275
72,0.49437984496124043
73,0.43382244370616474
74,0.6410852713178294
75,0.62687338501292
76,0.520219638242894
77,0.48113695090439285
78,0.524095607235142
79,0.6486434108527129
80,0.6234496124031006
81,0.4367294204503508
82,0.5769379844961239
83,0.5704780361757105
85,0.5082041343669251
86,0.4376984126984128
87,0.5979328165374678
88,0.5685400516795864
89,0.5698966408268734
90,0.6229974160206718
91,0.4904392764857881
92,0.4867940199335549
93,0.5084348468069398
94,0.5034237726098191
95,0.5513935031376892
96,0.46660206718346253
97,0.6066537467700257
98,0.43362864525655226
99,0.2857235142118863
100,0.6210594315245478
101,0.344938169066076
102,0.4846899224806202
105,0.38181985972683646
106,0.5434108527131782
107,0.6391472868217053
108,0.4010981912144703
109,0.23501291989664086
111,0.43133074935400517
112,0.6247416020671833
113,0.6072997416020671
114,0.6098837209302325
115,0.3888888888888889
116,0.5797157622739016
117,0.3871170173495755
118,0.27913436692506455
119,0.5485142118863049
120,0.49295865633074937
121,0.4929309708379477
122,0.43640642303433014
123,0.45200258397932813
124,0.4626984126984128
125,0.586627906976744
126,0.5368863049095606
127,0.5278423772609818
128,0.454328165374677
129,0.6113695090439276
130,0.4867940199335549
131,0.4725821336286453
132,0.6124677002583978
133,0.5127260981912144
134,0.5035898855666298
135,0.4793650793650795
136,0.5147286821705427
137,0.6378552971576227
138,0.6094315245478035
139,0.40326688815060907
140,0.6417312661498707
141,0.6339793281653746
142,0.6120155038759689
143,0.5900516795865633
144,0.6160206718346254
145,0.6247416020671834
146,0.6098837209302325
147,0.5194444444444443
148,0.6215116279069767
149,0.46143410852713185
150,0.3733204134366926
151,0.5874677002583978
152,0.5642118863049095
153,0.4410852713178295
154,0.37183462532299744
155,0.46660206718346253
156,0.2841085271317829
157,0.5724160206718345
158,0.5982558139534883
159,0.5775839793281652
160,0.5165097822074567
161,0.6378552971576227
162,0.6249354005167959
163,0.6074935400516795
164,0.639987080103359
165,0.4972222222222221
166,0.5861757105943152
167,0.5271963824289404
168,0.6036175710594315
169,0.5416020671834624
170,0.638501291989664
171,0.4803617571059432
172,0.2881782945736434
173,0.5052325581395348
174,0.5035898855666299
175,0.43156146179402005
176,0.0
177,0.5237726098191213
178,0.46492248062015507
179,0.6003875968992248
180,0.4758397932816539
181,0.6044573643410853
182,0.5102067183462532
183,0.44073458840900703
184,0.3577242524916944
185,0.44674234034699156
186,0.6320413436692505
187,0.2994832041343669
188,0.5735142118863047
189,0.5766149870801032
190,0.5095607235142119
191,0.4568844592100407
192,0.46741417497231463
193,0.5906976744186045
194,0.5228682170542636
195,0.5253229974160206
196,0.5022978959025473
197,0.5035898855666298
198,0.5631782945736433
199,0.0
200,0.41670358065706903
201,0.3031423034330011
202,0.552390180878553
203,0.4338224437061648
204,0.22564599483204134
205,0.45223329641934307
206,0.39179586563307484
207,0.4625692137320045
208,0.4722591362126246
209,0.5850129198966406
210,0.4481912144702843
211,0.6118217054263564
212,0.5252583979328165
213,0.5312015503875969
214,0.31259689922480616
215,0.45384828349944645
216,0.5087855297157621
217,0.5740310077519378
218,0.4265227021040975
219,0.47047803617571066
220,0.48695090439276495
221,0.30226098191214473
222,0.44819121447028426
223,0.6023255813953488
224,0.5917958656330748
225,0.5924418604651162
226,0.6266795865633074
227,0.4742894056847546
228,0.5224160206718345
229,0.638501291989664
230,0.6120155038759689
231,0.630749354005168
232,0.6262273901808786
233,0.6410852713178294
234,0.6288113695090439
235,0.5472222222222222
236,0.6293281653746771
237,0.6320413436692505
238,0.6081395348837209
239,0.6036175710594315
240,0.44803433001107423
241,0.5131136950904392
242,0.49405684754521967
243,0.5596899224806202
244,0.5924418604651162
245,0.2816537467700258
246,0.6100775193798449
247,0.5782299741602065
248,0.5066537467700258
249,0.6098837209302325
250,0.4998708010335916
251,0.39470284237726094
252,0.46127722406792177
253,0.4435123661867849
254,0.4856589147286822
255,0.622157622739018
256,0.6318475452196382
257,0.5211240310077518
258,0.48744001476559623
259,0.45206718346253233
260,0.5943798449612402
261,0.5737080103359172
262,0.6171834625322996
263,0.6229974160206718
